401,Corsair CMR64GX4M4C3000C15 16GB,18352 MB/s
402,G Skill Intl F4-3000C15-8GVS 8GB,18338 MB/s
403,Corsair CMW32GX4M4C3200C16 8GB,18336 MB/s
404,G Skill Intl F4-3200C14-16GVR 16GB,18335 MB/s
405,Corsair CMW32GX4M4C3000C15 8GB,18335 MB/s
406,G Skill Intl F4-3200C16-4GVK 4GB,18331 MB/s
407,Crucial Technology BLS8G4D26BFSBK.8FD 8GB,18328 MB/s
408,G Skill Intl F4-3200C16-4GTZ 4GB,18316 MB/s
409,G Skill Intl F4-4000C18-8GTZSW 8GB,18313 MB/s
410,Kingston HP26D4U6S8ME-8X 8GB,18310 MB/s
411,Crucial Technology BLS8G4D30CESTK.8FD 8GB,18309 MB/s
412,Micron Technology 16ATF2G64AZ-2G6B1 16GB,18308 MB/s
413,Corsair CMR16GX4M2D3000C16 8GB,18301 MB/s
414,Kingston KHX3466C19D4/8G 8GB,18286 MB/s
415,Crucial Technology BLS16G4D26BFSC.16FD 16GB,18258 MB/s
416,Corsair CMK16GX4M2D3200C16 8GB,18253 MB/s
417,Crucial Technology BLS8G4D26BFSTK.8FD 8GB,18252 MB/s
418,AMD R748G2400U2S-UO 8GB,18248 MB/s
419,Corsair CMD32GX4M2C3200C16 16GB,18247 MB/s
420,Crucial Technology CT8G4DFD824A.M16FE 8GB,18233 MB/s
421,Corsair CMK16GX4M2B3200C14 8GB,18218 MB/s
422,Corsair CMK32GX4M4B3600C18 8GB,18217 MB/s
423,Crucial Technology BLE4G4D26AFEA.8FBD 4GB,18211 MB/s
424,G Skill Intl F4-3200C15-16GVR 16GB,18207 MB/s
425,Crucial Technology BLT16G4D30BET4.C16FD 16GB,18198 MB/s
426,G Skill Intl F4-3000C15-16GVR 16GB,18197 MB/s
427,Corsair CM4B16G4J2400A16K2-O 16GB,18189 MB/s
428,G Skill Intl F4-3600C17-16GTZR 16GB,18185 MB/s
429,Crucial Technology BLS8G4D30AESEK.M8FE 8GB,18168 MB/s
430,G Skill Intl F4-3466C16-16GTZSW 16GB,18164 MB/s
431,Corsair CMK64GX4M2D3000C16 32GB,18163 MB/s
432,Corsair CMK32GX4M2B3200C16 16GB,18160 MB/s
433,Corsair CM4X16GC3000C15K4 16GB,18152 MB/s
434,G Skill Intl F4-3000C14-8GVR 8GB,18150 MB/s
435,Corsair CMK32GX4M4Z3200C16 8GB,18147 MB/s
436,Kingston HP26D4U9S8ME-8X 8GB,18146 MB/s
437,Kingston KHX2933C17D4/16G 16GB,18144 MB/s
438,G Skill Intl F4-3200C16-16GTZA 16GB,18142 MB/s
439,Corsair CMR32GX4M4C3600C18 8GB,18140 MB/s
440,Golden Empire CL15-17-17 D4-3000 8GB,18129 MB/s
441,Corsair CMD16GX4M2B3200C16 8GB,18129 MB/s
442,Mushkin MR[A/B]4U320LLLM8G 8GB,18125 MB/s
443,G Skill Intl F4-3000C16-8GTZR 8GB,18122 MB/s
444,Corsair CMK16GX4M2B3000C15 8GB,18119 MB/s
445,G Skill Intl F4-3600C16-8GVKC 8GB,18118 MB/s
446,Apacer Technology D12.2324WT.001 8GB,18112 MB/s
447,G Skill Intl F4-3000C16-8GTRS 8GB,18108 MB/s
448,G Skill Intl F4-3000C15-16GTZ 16GB,18107 MB/s
449,Corsair CMK32GX4M4B3466C16 8GB,18107 MB/s
450,Team Group Inc. TEAMGROUP-UD4-3000 8GB,18103 MB/s
451,Crucial Technology BLE16G4D32AEEA.K16FB 16GB,18098 MB/s
452,EVGA 8GX-D4-3000-MR 8GB,18093 MB/s
453,Crucial Technology BLS16G4D30AESC.M16FE 16GB,18089 MB/s
454,G Skill Intl F4-3400C16-4GRBD 4GB,18085 MB/s
455,Apacer Technology D12.2324CS.001 8GB,18080 MB/s
456,G Skill Intl F4-3733C17-16GTZKK 16GB,18077 MB/s
457,Crucial Technology CT16G4DFD8266.M16FD 16GB,18077 MB/s
458,G Skill Intl F4-3200C15-16GTZ 16GB,18077 MB/s
459,Crucial Technology BLS16G4D26BFSB.16FBD 16GB,18075 MB/s
460,Kingston ACR26D4U9D8ME-16 16GB,18075 MB/s
461,Corsair CMK8GX4M2B4000C19 4GB,18074 MB/s
462,Corsair CMR16GX4M2C3000C16 8GB,18074 MB/s
463,G Skill Intl F4-3200C16-8GTZSK 8GB,18069 MB/s
464,G Skill Intl F4-3000C16-8GISB 8GB,18066 MB/s
465,Corsair CM4B16G2L2666A18K2 16GB,18060 MB/s
466,King Tiger Technology Tigo-X3-3200MHz-8G 8GB,18054 MB/s
467,Corsair CM4B8G1J2400A16K2-O 8GB,18054 MB/s
468,Corsair CMD16GX4M2B2800C14 8GB,18049 MB/s
469,Kingston KHX3200C20S4/16GX 16GB,18048 MB/s
470,Apacer Technology 78.C1GS7.AUW0B 8GB,18048 MB/s
471,Crucial Technology CT8G4DFS8266.M8FD 8GB,18047 MB/s
472,Corsair CMW16GX4M2Z2933C16 8GB,18040 MB/s
473,Corsair CMD16GX4M2B3000C15 8GB,18038 MB/s
474,Corsair CMD32GX4M4C3200C16 8GB,18037 MB/s
475,Corsair CMK16GX4M2D3000C16 8GB,18035 MB/s
476,Corsair CMK32GX4M2B3000C15 16GB,18030 MB/s
477,Corsair CMK8GX4M2B3000C15 4GB,18025 MB/s
478,Crucial Technology BLE8G4D26AFEA.16FBD 8GB,18024 MB/s
479,Corsair CMT16GX4M2Z3200C16 8GB,18023 MB/s
480,Crucial Technology CT16G4DFD8266.M16FJ 16GB,18009 MB/s
481,G Skill Intl F4-3000C16-8GRS 8GB,18008 MB/s
482,G Skill Intl F4-3466C16-8GTZKW 8GB,18002 MB/s
483,Corsair CMR32GX4M4C3333C16 8GB,18001 MB/s
484,Crucial Technology CT8G4DFS8266.C8FE 8GB,18000 MB/s
485,PNY Technologies Inc. 4GBF1X04LEEE35-12 4GB,17988 MB/s
486,Corsair CMW16GX4M2D3000C16 8GB,17976 MB/s
487,G Skill Intl F4-3600C18-8GTRG 8GB,17976 MB/s
488,Corsair CMK8GX4M2B3200C16 4GB,17974 MB/s
489,Mushkin MR[A/B]4U266GHHF16G 16GB,17967 MB/s
490,G Skill Intl F4-3200C15-8GTZSW 8GB,17967 MB/s
491,Corsair CM4X4GF3000C15K4 4GB,17965 MB/s
492,Crucial Technology BLS8G4D240FSB.M16FBD 8GB,17952 MB/s
493,Gloway International (HK) STK4U2400D17042C 4GB,17951 MB/s
494,V-Color Technology Inc. TD8G16C16-UHK 8GB,17942 MB/s
495,G Skill Intl F4-3000C14-16GTZ 16GB,17941 MB/s
496,Corsair CMK16GX4M2K4133C19 8GB,17936 MB/s
497,Kingston 9905702-136.A00G 8GB,17934 MB/s
498,Corsair CMR32GX4M4C3466C16 8GB,17933 MB/s
499,G Skill Intl F4-3600C18-8GTZRX 8GB,17931 MB/s
500,Corsair CMK64GX4M4B3600C18 16GB,17930 MB/s
501,Avant Technology J641GU42J9266ND 8GB,17926 MB/s
502,Samsung M378A1K43BB2-CTD 8GB,17925 MB/s
503,Apacer Technology 76.D105G.D090B 16GB,17917 MB/s
504,Corsair CMW16GX4M2K4000C19 8GB,17916 MB/s
505,G Skill Intl F4-3200C16-8GTZKW 8GB,17915 MB/s
506,G Skill Intl F4-3600C16-8GTZSW 8GB,17912 MB/s
507,Kingston KHX3200C16D4/4GX 4GB,17889 MB/s
508,G Skill Intl F4-2800C14-16GVK 16GB,17888 MB/s
509,Kingston 9905701-017.A00G 16GB,17881 MB/s
510,Crucial Technology BLS4G4D26BFSC.8FBD2 4GB,17880 MB/s
511,G Skill Intl F4-2666C19-16GIS 16GB,17878 MB/s
512,Corsair CMU32GX4M2C3200C16 16GB,17878 MB/s
513,Corsair CM4X4GD3000C15K4 4GB,17877 MB/s
514,Corsair CMK16GX4M4B3400C16 4GB,17877 MB/s
515,Kingston XN205T-MIE 16GB,17875 MB/s
516,G Skill Intl F4-3200C16-16GTZKW 16GB,17852 MB/s
517,Patriot Memory (PDP Systems) 3200 C16 Series 8GB,17849 MB/s
518,Essencore Limited KD48GU880-26N160T 8GB,17847 MB/s
519,Mushkin MR[A/B]4U266GHHF8G 8GB,17845 MB/s
520,Corsair CM4X16GC3200C16K4 16GB,17844 MB/s
521,Corsair CM4B8G7L2666A16K2-O 8GB,17843 MB/s
522,Corsair CMWB8G1L2666A16W4 8GB,17838 MB/s
523,Corsair CMU32GX4M2C3000C15 16GB,17837 MB/s
524,G Skill Intl F4-3200C16-16GSXKB 16GB,17835 MB/s
525,A-DATA Technology AO2P21FC8R2-BRGS 8GB,17825 MB/s
526,G Skill Intl F4-3200C16-8GVRB 8GB,17820 MB/s
527,Crucial Technology BLS8G4D26BFSC.16FBD2 8GB,17812 MB/s
528,Kingston KTP9W1-MIE 16GB,17812 MB/s
529,Micron Technology 8ATF1G64AZ-2G3H1R 8GB,17809 MB/s
530,G Skill Intl F4-2800C15-4GVRB 4GB,17805 MB/s
531,Corsair CMK16GX4M4B3200C15 4GB,17805 MB/s
532,Corsair CMT64GX4M4K3600C18 16GB,17804 MB/s
533,G Skill Intl F4-3200C16-8GVR 8GB,17798 MB/s
534,G Skill Intl F4-2666C19-16GRS 16GB,17798 MB/s
535,Apacer Technology 78.C1GQB.4032B 8GB,17792 MB/s
536,Corsair CMW64GX4M4A2666C16 16GB,17789 MB/s
537,G Skill Intl F4-3200C16-8GTZB 8GB,17778 MB/s
538,Corsair CMW32GX4M2A2666C16 16GB,17774 MB/s
539,G Skill Intl F4-3200C16-8GVS 8GB,17773 MB/s
540,Team Group Inc. TEAMGROUP-UD4-2666 8GB,17773 MB/s
541,G Skill Intl F4-3000C16-16GSXWB 16GB,17772 MB/s
542,G Skill Intl F4-3200C16-16GVK 16GB,17767 MB/s
543,Corsair CMU32GX4M4C3466C16 8GB,17764 MB/s
544,Kingston 99U5702-020.A00G 8GB,17763 MB/s
545,G Skill Intl F4-2666C18-8GTZR 8GB,17756 MB/s
546,Kingston XF875V-HYA 8GB,17755 MB/s
547,A-DATA Technology DDR4 3600 2OZ 8GB,17755 MB/s
548,Wilk Elektronik S.A. GY2666D464L16/8G 8GB,17752 MB/s
549,G Skill Intl F4-3400C16-16GTZ 16GB,17748 MB/s
550,G Skill Intl F4-3000C15-4GVR 4GB,17748 MB/s
551,G Skill Intl F4-3000C15-8GVR 8GB,17747 MB/s
552,Corsair CMD16GX4M4B3200C15 4GB,17744 MB/s
553,A-DATA Technology DDR4 2666 8GB,17744 MB/s
554,Apacer Technology 78.D2GFH.4030B 16GB,17742 MB/s
555,SK Hynix V-GeN D4H8GL26A8TX5 8GB,17742 MB/s
556,Crucial Technology BLS16G4D26BFSB.16FD 16GB,17741 MB/s
557,Crucial Technology BLS4G4D26BFSB.8FBR2 4GB,17739 MB/s
558,Crucial Technology BLT16G4D26BFT4.C16FD 16GB,17736 MB/s
559,Crucial Technology BLT8G4D26BFT4K.C8FD 8GB,17731 MB/s
560,Crucial Technology BLS16G4D26BFSE.16FD 16GB,17730 MB/s
561,Patriot Memory (PDP Systems) PSD44G213382 4GB,17726 MB/s
562,G Skill Intl F4-3200C16-16GIS 16GB,17726 MB/s
563,G Skill Intl F4-3200C15-8GVR 8GB,17720 MB/s
564,G Skill Intl F4-3000C16-16GISB 16GB,17719 MB/s
565,Kingston 99U5643-001.A00G 8GB,17717 MB/s
566,Micron Technology 16ATF2G64AZ-3G2E1 16GB,17705 MB/s
567,Avexir Technologies Corporation DDR4-2800 CL15 4GB 4GB,17700 MB/s
568,Micron Technology 16ATF2G64AZ-2G6H1 16GB,17699 MB/s
569,Transcend Information JM2666HLB-8G 8GB,17699 MB/s
570,Corsair CMK16GX4M2Z2666C16 8GB,17698 MB/s
571,Corsair CMD32GX4M4A2400C12 8GB,17696 MB/s
572,Crucial Technology BLS16G4D30CEST.16FD 16GB,17676 MB/s
573,Transcend Information JM2666HSB-16G 16GB,17669 MB/s
574,Corsair CMU32GX4M4C3400C16 8GB,17666 MB/s
575,Corsair CMD16GX4M2C3333C16 8GB,17664 MB/s
576,Kingston KHX2666C16/8G 8GB,17663 MB/s
577,Corsair CMW16GX4M2C3466C16 8GB,17662 MB/s
578,Corsair CMK16GX4M2C3000C16 8GB,17660 MB/s
579,G Skill Intl F4-2666C19-8GIS 8GB,17660 MB/s
580,A-DATA Technology AO1P26KC8T1-BXFSHC 8GB,17656 MB/s
581,G Skill Intl F4-3000C15-8GRRB 8GB,17650 MB/s
582,Corsair CMW64GX4M4C3466C16 16GB,17649 MB/s
583,G Skill Intl F4-2800C15-8GVSB 8GB,17641 MB/s
584,G Skill Intl F4-3600C18-8GTRS 8GB,17639 MB/s
585,Micron Technology 8ATF1G64HZ-3G2J1 8GB,17637 MB/s
586,A-DATA Technology DDR4 3000 8GB,17633 MB/s
587,Golden Empire CL16-18-18 D4-2666 8GB,17624 MB/s
588,Corsair CMD32GX4M4C3200C14T 8GB,17623 MB/s
589,Kingston 9965669-017.A00G 16GB,17622 MB/s
590,Corsair CMK16GX4M2D2400C14 8GB,17622 MB/s
591,Kingston XJ69DF-MIE 8GB,17621 MB/s
592,Corsair CMU16GX4M2D3200C16 8GB,17619 MB/s
593,Corsair CM4X8GF2400Z16K4 8GB,17608 MB/s
594,G Skill Intl F4-4000C18-8GVK 8GB,17604 MB/s
595,Crucial Technology CT8G4DFD824A.C16FDD2 8GB,17602 MB/s
596,G Skill Intl F4-3200C16-4GVKB 4GB,17596 MB/s
597,Apacer Technology 78.D2GF2.4010B 16GB,17594 MB/s
598,Kingston CBD26D4U9S8MH-8 8GB,17592 MB/s
599,Corsair CMD16GX4M2B2400C10 8GB,17586 MB/s
600,G Skill Intl F4-3200C14-8GTZSW 8GB,17578 MB/s
601,Corsair CMW32GX4M4C3600C18 8GB,17577 MB/s
602,Kingston X3XCFP-HYA 8GB,17576 MB/s
603,Avexir Technologies Corporation DDR4-3000 CL15 8GB 8GB,17574 MB/s
604,Micron Technology 8ATF1G64HZ-2G3B2 8GB,17573 MB/s
605,Corsair CMD32GX4M2A2666C15 16GB,17572 MB/s
606,Crucial Technology CT8G4DFS8266.M8FE 8GB,17570 MB/s
607,Kingston 99U5712-002.A00G 16GB,17565 MB/s
608,Samsung M378A1G43TB1-CTD 8GB,17563 MB/s
609,Corsair CMK16GX4M2B4266C19 8GB,17562 MB/s
610,Patriot Memory (PDP Systems) 2400 C14 Series 8GB,17561 MB/s
611,Crucial Technology BLS8G4D26BFSCK.8FD 8GB,17561 MB/s
612,Crucial Technology BLS8G4D26BFSC.16FD2 8GB,17558 MB/s
613,Avant Technology W641GU42J7240NB 8GB,17557 MB/s
614,Golden Empire CL16-18-18 D4-3000 16GB,17551 MB/s
615,Gloway International (HK) STK2400CL17SNB16GB 16GB,17548 MB/s
616,Kingston KHX2666C13/16GX 16GB,17547 MB/s
617,Crucial Technology BLS4G4D240FSB.M8FBD 4GB,17546 MB/s
618,Crucial Technology BLS16G4D26BFSB.16FBR 16GB,17532 MB/s
619,Corsair CM4X8GF2666C16K8 8GB,17525 MB/s
620,G Skill Intl F4-3000C16-8GVSB 8GB,17512 MB/s
621,Avant Technology W642GU42J9266N8 16GB,17508 MB/s
622,Shanghai Kuxin Microelectronics Ltd NMUD480E82-2666 8GB,17502 MB/s
623,Corsair CMU64GX4M4A2666C16 16GB,17501 MB/s
624,Crucial Technology BLS8G4D26BFSB.16FBR2 8GB,17485 MB/s
625,Micron Technology 4ATF51264HZ-2G6E3 4GB,17478 MB/s
626,G Skill Intl F4-2666C15-8GVB 8GB,17478 MB/s
627,Golden Empire CL19-25-25 D4-4000 4GB,17473 MB/s
628,Corsair CMD64GX4M4C3000C15 16GB,17471 MB/s
629,Crucial Technology BLS8G4D26BFSBK.8FBD 8GB,17471 MB/s
630,G Skill Intl F4-3600C19-8GSXK 8GB,17470 MB/s
631,Ramaxel Technology RMUA5110ME78HAF-2666 8GB,17469 MB/s
632,Team Group Inc. TEAMGROUP-UD4-2800 8GB,17468 MB/s
633,Samsung M378A4G43MB1-CTD 32GB,17467 MB/s
634,G Skill Intl F4-3200C14-16GTZSW 16GB,17466 MB/s
635,Corsair CMW32GX4M2E3200C16 16GB,17461 MB/s
636,Corsair CM4X8GF2400C14K4 8GB,17460 MB/s
637,Corsair CMK8GX4M2C3000C16 4GB,17455 MB/s
638,Apacer Technology GD2.1129WH.001 16GB,17451 MB/s
639,G Skill Intl F4-2400C15-8GFXR 8GB,17442 MB/s
640,Hynix Semiconductor (Hyundai Electronics) HMA81GS6JJR8N-VK 8GB,17441 MB/s
641,G Skill Intl F4-2666C19-8GNT 8GB,17434 MB/s
642,G Skill Intl F4-3733C17-8GTZKK 8GB,17433 MB/s
643,Kingston KHX2666C16/16G 16GB,17432 MB/s
644,Corsair CMK16GX4M2A2800C16 8GB,17427 MB/s
645,G Skill Intl F4-3000C15-8GVRB 8GB,17426 MB/s
646,Kingston 9905702-027.A00G 8GB,17426 MB/s
647,Corsair CMW32GX4M2Z3200C16 16GB,17424 MB/s
648,Samsung M378A1K43DB2-CTD 8GB,17420 MB/s
649,Corsair CMD8GX4M2B3600C18 4GB,17420 MB/s
650,Crucial Technology BLS4G4D240FSC.8FARG 4GB,17420 MB/s
651,Kingston XRMWRN-HYA 16GB,17417 MB/s
652,Hyundai Inc GR26C16S8K2HU416 8GB,17417 MB/s
653,SK Hynix HMA851S6DJR6N-VK 4GB,17413 MB/s
654,Corsair CMK32GX4M4D3000C16 8GB,17413 MB/s
655,G Skill Intl F4-4133C19-8GTZA 8GB,17413 MB/s
656,Corsair CMU32GX4M4C3200C16 8GB,17411 MB/s
657,Kingston KHX3000C15/16GX 16GB,17408 MB/s
658,G Skill Intl F4-3400C16-16GVR 16GB,17407 MB/s
659,Avexir Technologies Corporation DDR4-2666 CL15 8GB 8GB,17403 MB/s
660,Patriot Memory (PDP Systems) PSD48G266681 8GB,17401 MB/s
661,G Skill Intl F4-2800C15-8GVR 8GB,17400 MB/s
662,G Skill Intl F4-2666C15-4GVR 4GB,17400 MB/s
663,Corsair CMT32GX4M2C3466C16 16GB,17398 MB/s
664,SK Hynix HMAA4GU6AJR8N-VK 32GB,17397 MB/s
665,G Skill Intl F4-3200C16-16GTZSW 16GB,17397 MB/s
666,Apacer Technology 78.C1GS7.DFW0C 8GB,17395 MB/s
667,Avant Technology J642GU42J9266N4 16GB,17394 MB/s
668,Crucial Technology CT8G4DFS8266.M8FH 8GB,17385 MB/s
669,EVGA 8GX-D4-2800-MR 8GB,17385 MB/s
670,Corsair CMK8GX4M2D2666C16 4GB,17382 MB/s
671,Kingston 9905712-035.A00G 16GB,17374 MB/s
672,G Skill Intl F4-2666C19-8GVR 8GB,17372 MB/s
673,G Skill Intl F4-2666C15-8GVR 8GB,17371 MB/s
674,Kingston 9905701-011.A00G 16GB,17371 MB/s
675,Corsair CMK8GX4M2A2800C16 4GB,17365 MB/s
676,Avant Technology J642GU42J9266NF 16GB,17362 MB/s
677,Kingston KHX3200C20S4/8G 8GB,17361 MB/s
678,Corsair CMK16GX4M4C3200C16 4GB,17354 MB/s
679,Crucial Technology BLS4G4D26BFSC.8FB 4GB,17347 MB/s
680,Mushkin MR[A/B]4U300JJJM8G 8GB,17344 MB/s
681,Crucial Technology BLS8G4D240FSA.16FBD 8GB,17341 MB/s
682,Corsair CMV16GX4M1A2400C16 16GB,17334 MB/s
683,Avexir Technologies Corporation DDR4-3000 CL15 4GB 4GB,17329 MB/s
684,A-DATA Technology DDR4 3000 2OZ 8GB,17329 MB/s
685,Kingston 9905630-063.A00G 16GB,17328 MB/s
686,Corsair CMW16GX4M2A2666C16 8GB,17324 MB/s
687,Corsair CMSX16GX4M1A2666C18 16GB,17323 MB/s
688,Micron Technology 8ATF1G64HZ-2G6E3 8GB,17321 MB/s
689,Corsair CM4X16GE2666C18S4 16GB,17319 MB/s
690,Corsair CMK16GX4M4B3300C16 4GB,17316 MB/s
691,G Skill Intl F4-3466C16-16GTZ 16GB,17298 MB/s
692,Corsair CMR32GX4M4C3000C15 8GB,17290 MB/s
693,G Skill Intl F4-2400C17-4GIS 4GB,17288 MB/s
694,G Skill Intl F4-2800C15-8GTZB 8GB,17288 MB/s
695,Crucial Technology BLS16G4D26BFSE.16FBD 16GB,17281 MB/s
696,Kingston 9905701-021.A00G 16GB,17280 MB/s
697,Corsair CMK64GX4M4C3000C15 16GB,17279 MB/s
698,SK Hynix HMA81GS6DJR8N-VK 8GB,17273 MB/s
699,Crucial Technology BLT8G4D26AFTA.16FBD 8GB,17267 MB/s
700,EVGA 16G-D4-2666-MR 4GB,17265 MB/s
701,Crucial Technology CT16G4SFD8266.M16FJ 16GB,17258 MB/s
702,G Skill Intl F4-3200C16-8GTRG 8GB,17255 MB/s
703,SK Hynix HMA81GU6JJR8N-VK 8GB,17253 MB/s
704,Crucial Technology BLT4G4D26AFTA.8FBD 4GB,17242 MB/s
705,Corsair CM4X8GF2666C16K4 8GB,17240 MB/s
706,Kingston 9905625-097.A00G 16GB,17234 MB/s
707,Corsair CMK8GX4M2A2666C16 4GB,17234 MB/s
708,Kingston KHX2666C15D4/4G 4GB,17229 MB/s
709,G Skill Intl F4-2800C16-8GVG 8GB,17223 MB/s
710,Micron Technology 8ATF1G64AZ-2G6H1 8GB,17222 MB/s
711,Crucial Technology CT16G4DFD8266.C16FE 16GB,17217 MB/s
712,Shanghai Kuxin Microelectronics Ltd NMUD480E82-2400E 8GB,17217 MB/s
713,Crucial Technology BLS8G4D240FSB.16FBD? 8GB,17211 MB/s
714,SK Hynix HMA81GU6CJR8N-VK 8GB,17210 MB/s
715,Corsair CM4X8GE2400C14K4 8GB,17208 MB/s
716,G Skill Intl F4-3200C15-16GVK 16GB,17202 MB/s
717,Corsair CMD16GX4M2B3733C17 8GB,17201 MB/s
718,Kingston KHX2666C15S4/16G 16GB,17196 MB/s
719,Team Group Inc. TEAMGROUP-UD4-4500 8GB,17195 MB/s
720,Micron Technology 18ASF1G72AZ-2G1A1 8GB,17194 MB/s
721,Corsair CMW64GX4M4C3200C16 16GB,17188 MB/s
722,SK Hynix GKE800UD102408-2133 8GB,17186 MB/s
723,Corsair CMR16GX4M2A2666C16 8GB,17179 MB/s
724,Corsair CMD32GX4M2B3000C15 16GB,17178 MB/s
725,Crucial Technology CT16G4DFD824A.M16FH 16GB,17175 MB/s
726,G Skill Intl F4-2400C15-16GFT 16GB,17173 MB/s
727,Golden Empire CL16-16-16 D4-3200 4GB,17171 MB/s
728,Golden Empire CL17-17-17 D4-2400 16GB,17164 MB/s
729,Kingston KHX2666C15D4/8G 8GB,17157 MB/s
730,Corsair CMR32GX4M4D3000C16 8GB,17152 MB/s
731,Corsair CMR32GX4M2A2666C16 16GB,17141 MB/s
732,Crucial Technology CT8G4DFD824A.C16FADP 8GB,17138 MB/s
733,G Skill Intl F4-2666C19-8GRS 8GB,17138 MB/s
734,Hoodisk Electronics Co Ltd GKE800SO102408-2666A 8GB,17132 MB/s
735,Corsair CMU16GX4M2A2666C16 8GB,17130 MB/s
736,Avant Technology J641GU42J9266NL 8GB,17125 MB/s
737,Crucial Technology BLE4G4D32AEEA.K8FE 4GB,17124 MB/s
738,Smart Modular SF464128CK8I6GKSEG 4GB,17113 MB/s
739,A-DATA Technology DDR4 2666 2OZ 4GB,17113 MB/s
740,Micron Technology 8ATF1G64AZ-2G6E1 8GB,17108 MB/s
741,Kingston XRMWRN-MIE 16GB,17108 MB/s
742,Crucial Technology BLS8G4D26BFSB.16FBD2 8GB,17105 MB/s
743,Corsair CMV8GX4M1A2666C18 8GB,17098 MB/s
744,Kingston KHX3000C15D4/8GX 8GB,17093 MB/s
745,Corsair CMT16GX4M2C3466C16 8GB,17091 MB/s
746,Golden Empire CL19-19-19 D4-2666 4GB,17084 MB/s
747,Crucial Technology CT8G4DFS824A.M8FD 8GB,17080 MB/s
748,Team Group Inc. DDR4 3000 4GB,17078 MB/s
749,G Skill Intl F4-3600C17-4GVK 4GB,17078 MB/s
750,Corsair CMK16GX4M2A2666C16 8GB,17075 MB/s
751,G Skill Intl F4-3333C16-16GTZR 16GB,17068 MB/s
752,Micron Technology 16ATF2G64AZ-2G6E1 16GB,17064 MB/s
753,Corsair CM4B8G2J3000K15K 8GB,17054 MB/s
754,Kingston MSI24D4U7S8MH-8 8GB,17051 MB/s
755,Corsair CMD16GX4M2B3200C14 8GB,17048 MB/s
756,Corsair CMD16GX4M4B3400C16 4GB,17048 MB/s
757,Essencore Limited 8GBF1X08QFHH38-135-K 8GB,17044 MB/s
758,Ramaxel Technology RMUA5180ME78HBF-2666 16GB,17036 MB/s
759,Corsair CMK16GX4M1D3000C16 16GB,17036 MB/s
760,Avexir Technologies Corporation DDR4-2666 CL17 4GB 4GB,17035 MB/s
761,Crucial Technology BLS4G4D240FSC.8FBD2 4GB,17033 MB/s
762,G Skill Intl F4-3000C14-16GTZR 16GB,17032 MB/s
763,Kingston KHX2666C15S4/8G 8GB,17031 MB/s
764,Golden Empire CL18-20-20 D4-3000 8GB,17031 MB/s
765,Micron Technology 8ATF1G64HZ-3G2E1 8GB,17029 MB/s
766,Kingston ACR26D4S9S1ME-4 4GB,17028 MB/s
767,Apacer Technology 76.C102G.D170B 8GB,17027 MB/s
768,Super Talent F24UB16GV 16GB,17026 MB/s
769,Corsair CMU16GX4M2A2400C16 8GB,17026 MB/s
770,Crucial Technology CT8G4DFS8266.C8FD1 8GB,17025 MB/s
771,Kingston KHX2800C14D4/8GX 8GB,17020 MB/s
772,Crucial Technology BLS8G4D26BFSCK.8FBD 8GB,17017 MB/s
773,Kingston HP26D4U9D8HC-16X 16GB,17016 MB/s
774,Crucial Technology CT4G4DFS824A.M8FB 4GB,17014 MB/s
775,G Skill Intl F4-3333C16-8GTZKW 8GB,17010 MB/s
776,Corsair CMU32GX4M2A2666C16 16GB,17010 MB/s
777,Shenzen Recadata Storage Technology  8GB,17008 MB/s
778,Corsair CM4X8GF2400C16K4 8GB,17008 MB/s
779,Corsair CM4X8GF2666C18S2 8GB,17003 MB/s
780,Crucial Technology CT8G4DFS824A.M8FE 8GB,16999 MB/s
781,Crucial Technology BLS4G4D240FSC.8FBD 4GB,16998 MB/s
782,Patriot Memory (PDP Systems) PSD48G240082 8GB,16994 MB/s
783,Avexir Technologies Corporation DDR4-3600 CL17 4GB 4GB,16990 MB/s
784,Crucial Technology BLS4G4D240FSB.M8FADG 4GB,16984 MB/s
785,Corsair CMK32GX4M2A2666C16 16GB,16983 MB/s
786,Crucial Technology BLS8G4D30AESCK.M8FE 8GB,16982 MB/s
787,Crucial Technology CT16G4DFD8266.C16FD1 16GB,16982 MB/s
788,Micron Technology 16ATF2G64HZ-2G6E3 16GB,16981 MB/s
789,Corsair CM4X16GE2133C13K8 16GB,16978 MB/s
790,G Skill Intl F4-2400C15-8GTZR 8GB,16978 MB/s
791,Micron Technology TEAMGROUP-UD4-3000 16GB,16974 MB/s
792,Crucial Technology BLS8G4S26BFSDK.8FD 8GB,16970 MB/s
793,Crucial Technology CT16G4DFD8266.M16FH 16GB,16969 MB/s
794,Team Group Inc. TEAMGROUP-SD4-2666 16GB,16965 MB/s
795,Crucial Technology CT8G4DFS824A.M8FH3 8GB,16961 MB/s
796,Crucial Technology BLS16G4S26BFSD.16FD 16GB,16956 MB/s
797,Samsung M391A2K43BB1-CRC 16GB,16956 MB/s
798,Teikon TMA851S6CJR6N-VKSC 4GB,16955 MB/s
799,Corsair CMK128GX4M4A2666C16 32GB,16955 MB/s
800,Corsair CMK32GX4M4B3200C16 8GB,16945 MB/s
801,Crucial Technology CT16G4DFD824A.M16FD 16GB,16944 MB/s
802,Kingston CBD26D4U9S8ME-8 8GB,16942 MB/s
803,Micron Technology 8ATF1G64HZ-2G6J1 8GB,16941 MB/s
